% Version 1.00
%
%freq[Hz],re:Trc1_b2d1/a1d1sam,im:Trc1_b2d1/a1d1sam,re:Trc2_S21,im:Trc2_S21,
6.900000000000000E+008,-1.532679962486211E+003,8.866244804099467E+002,-4.770374298095703E-001,-7.703660130500794E-001,
7.015500000000000E+008,-8.898217806958759E+002,3.099554746337443E+003,-5.099717974662781E-001,-7.417047023773193E-001,
7.131000000000000E+008,9.658054952590569E+002,1.773053081508203E+003,-5.440031886100769E-001,-7.204158306121826E-001,
7.246500000000000E+008,3.754017253864131E+003,1.087594438663705E+003,-5.775305032730103E-001,-6.963173151016235E-001,
7.362000000000000E+008,1.081336738669242E+003,-6.068056664624924E+002,-6.003903150558472E-001,-6.821106672286987E-001,
7.477500000000000E+008,4.409352211912811E+002,-1.592344559749433E+003,-6.126886010169983E-001,-6.669214963912964E-001,
7.593000000000000E+008,-1.083548141799736E+003,-1.933543686642141E+003,-6.484048962593079E-001,-6.212130188941956E-001,
7.708500000000000E+008,-1.897782958893636E+003,-5.615883596541952E+002,-6.503823399543762E-001,-5.998909473419190E-001,
7.824000000000000E+008,-3.018176870373000E+003,1.575516554735608E+003,-6.634610295295715E-001,-5.838836431503296E-001,
7.939500000000000E+008,-2.417730484258882E+003,7.514151645447693E+003,-6.806363463401794E-001,-5.546959638595581E-001,
8.055000000000000E+008,1.237491147321517E+003,2.398005082210554E+003,-7.066435217857361E-001,-5.448195934295654E-001,
8.170500000000000E+008,3.960918705953552E+003,1.190676095551318E+003,-7.269465327262878E-001,-5.156956911087036E-001,
8.286000000000000E+008,1.484818066471646E+003,-8.391046499547630E+002,-7.384793162345886E-001,-4.997196793556213E-001,
8.401500000000000E+008,1.561725946428986E+003,-6.070232204888845E+003,-7.654053568840027E-001,-4.625889658927918E-001,
8.517000000000000E+008,-9.077178378507425E+002,-1.512849691417144E+003,-7.702262401580811E-001,-4.199227690696716E-001,
8.632500000000000E+008,-2.761206735917026E+003,-7.071740628473713E+002,-7.709364891052246E-001,-3.981803953647614E-001,
8.748000000000000E+008,-3.939931682433034E+003,2.268197241098540E+003,-7.930299639701843E-001,-3.641971647739410E-001,
8.863500000000000E+008,-5.091063087062058E+002,1.836303887419782E+003,-7.922995090484619E-001,-3.323780596256256E-001,
8.979000000000000E+008,9.921765647631480E+002,1.748563246502914E+003,-8.053665161132813E-001,-3.046034276485443E-001,
9.094500000000000E+008,1.927546162012823E+003,4.910574144668832E+002,-8.161893486976624E-001,-2.893529236316681E-001,
9.210000000000000E+008,1.147493596191326E+004,-7.242257978178172E+003,-8.273195624351502E-001,-2.627632915973663E-001,
9.325500000000000E+008,3.801838960642991E+002,-1.942553912735079E+003,-8.380721807479858E-001,-2.444821447134018E-001,
9.441000000000000E+008,-4.718196277295196E+003,-6.709349688411905E+003,-8.519465923309326E-001,-1.902590245008469E-001,
9.556500000000000E+008,-3.584639223153281E+003,-5.832208195938790E+002,-8.610905408859253E-001,-1.564654409885407E-001,
9.672000000000000E+008,-1.800053510731766E+003,1.295472143818206E+003,-8.414154052734375E-001,-1.331800520420075E-001,
9.787500000000000E+008,-2.433158752164377E+002,1.440480756606080E+003,-8.479028940200806E-001,-1.080421209335327E-001,
9.903000000000000E+008,4.383204729654668E+003,6.235265730480320E+003,-8.326426744461060E-001,-7.247165590524674E-002,
1.001850000000000E+009,6.419886220943529E+003,1.069522685214878E+003,-8.366015553474426E-001,-5.064512044191361E-002,
1.013400000000000E+009,1.884657395577573E+003,-1.397078839329102E+003,-8.485931754112244E-001,-1.160994917154312E-002,
1.024950000000000E+009,2.793221071820108E+002,-2.220851121242983E+003,-8.486699461936951E-001,1.298274472355843E-002,
1.036500000000000E+009,-1.307506601186410E+003,-1.604386811592636E+003,-8.339344263076782E-001,3.158459439873695E-002,
1.048050000000000E+009,-4.282175023813687E+003,-3.580119399739284E+002,-8.381593227386475E-001,7.339099049568176E-002,
1.059600000000000E+009,-2.089953932466194E+003,1.799981013486721E+003,-8.327484130859375E-001,1.144831776618958E-001,
1.071150000000000E+009,-2.406780319345304E+002,3.316088168335934E+003,-8.102805614471436E-001,1.383196860551834E-001,
1.082700000000000E+009,1.518733618026947E+004,1.740096524987993E+004,-8.085721731185913E-001,1.636958718299866E-001,
1.094250000000000E+009,1.166436704245042E+004,6.880296374330575E+002,-8.011094927787781E-001,1.771279126405716E-001,
1.105800000000000E+009,5.861156181508830E+003,-5.431047881658571E+003,-8.020992279052734E-001,2.026071995496750E-001,
1.117350000000000E+009,3.017454200244643E+001,-2.107429367147278E+003,-8.009194731712341E-001,2.311145663261414E-001,
1.128900000000000E+009,-2.555491328951013E+003,-2.505911189183990E+003,-7.921042442321777E-001,2.652032673358917E-001,
1.140450000000000E+009,-3.955509102024805E+003,1.169201575499370E+002,-7.818642258644104E-001,2.924534678459168E-001,
1.152000000000000E+009,-5.554998130000898E+003,6.053757006712118E+003,-7.740567326545715E-001,3.280752897262573E-001,
1.163550000000000E+009,3.573161812418612E+002,7.321360904481205E+003,-7.299724817276001E-001,3.523038327693939E-001,
1.175100000000000E+009,1.644936666923044E+003,1.478448738288337E+003,-7.134559154510498E-001,3.683456480503082E-001,
1.186650000000000E+009,6.097214944552734E+003,-3.845851175193363E+002,-7.006371021270752E-001,3.747080266475678E-001,
1.198200000000000E+009,2.543737116621619E+003,-3.021913062284140E+003,-6.888114213943481E-001,3.942022025585175E-001,
1.209750000000000E+009,-3.397680710911435E+002,-3.069260803488924E+003,-6.822674870491028E-001,4.177895784378052E-001,
1.221300000000000E+009,-2.136083911796929E+003,-1.630300202616254E+003,-6.858205199241638E-001,4.460939168930054E-001,
1.232850000000000E+009,-4.756358800364746E+003,7.361600418206957E+002,-6.577622294425964E-001,4.711938798427582E-001,
1.244400000000000E+009,-1.517740697888122E+003,2.144419634439888E+003,-6.454767584800720E-001,5.047754049301148E-001,
1.255950000000000E+009,2.548161604421522E+002,1.466319003343321E+003,-6.170842051506043E-001,5.288236737251282E-001,
1.267500000000000E+009,3.251400695850829E+003,2.270861904199378E+003,-5.804938077926636E-001,5.399892330169678E-001,
1.279050000000000E+009,3.599836119735630E+003,-6.577019270821455E+002,-5.564521551132202E-001,5.467829108238220E-001,
1.290600000000000E+009,8.555834845698736E+002,-1.276569565107875E+003,-5.388378500938416E-001,5.555174350738525E-001,
1.302150000000000E+009,-3.995544680044599E+003,-1.761050731497270E+004,-5.301892757415772E-001,5.710079073905945E-001,
1.313700000000000E+009,-1.741791237840245E+003,-1.032209596034956E+003,-5.207898020744324E-001,5.943310856819153E-001,
1.325250000000000E+009,-2.864712818595652E+003,8.035682942671818E+002,-5.046861767768860E-001,6.220371723175049E-001,
1.336800000000000E+009,-2.148165587388723E+003,4.026759957238051E+003,-4.718603491783142E-001,6.378335952758789E-001,
1.348350000000000E+009,9.072877108954032E+002,2.830764233236697E+003,-4.379791021347046E-001,6.587507128715515E-001,
1.359900000000000E+009,1.337754849579385E+004,6.720126716698554E+003,-4.004456102848053E-001,6.615365147590637E-001,
1.371450000000000E+009,2.675010142770736E+003,-9.185815953471564E+002,-3.791343271732330E-001,6.601423025131226E-001,
1.383000000000000E+009,2.637569133233400E+003,-5.578259178551589E+003,-3.557266891002655E-001,6.571424603462219E-001,
1.394550000000000E+009,-1.315990547896081E+003,-3.436149846395867E+003,-3.491453528404236E-001,6.659373641014099E-001,
1.406100000000000E+009,-6.391754166008074E+003,-2.741085322032490E+003,-3.264891505241394E-001,6.817213296890259E-001,
1.417650000000000E+009,-2.373972566041995E+003,9.751484101779143E+002,-3.182758092880249E-001,6.978642344474793E-001,
1.429200000000000E+009,-1.124610637431502E+003,2.823926469320784E+003,-2.898656725883484E-001,7.206425666809082E-001,
1.440750000000000E+009,1.555378149149354E+003,3.453707925867991E+003,-2.405627667903900E-001,7.352331280708313E-001,
1.452300000000000E+009,2.419871537962243E+003,8.659435121206785E+002,-2.121978253126144E-001,7.374218702316284E-001,
1.463850000000000E+009,4.162834025906092E+003,-2.059405574006748E+003,-1.745374500751495E-001,7.244958281517029E-001,
1.475400000000000E+009,6.834529692733925E+002,-2.178215747126115E+003,-1.643460541963577E-001,7.204067111015320E-001,
1.486950000000000E+009,-1.040495310675494E+003,-1.900535694294396E+003,-1.435741037130356E-001,7.169678211212158E-001,
