% Version 1.00
%
%freq[Hz],re:Trc1_b2d1/a1d1sam,im:Trc1_b2d1/a1d1sam,re:Trc2_S21,im:Trc2_S21,
6.900000000000000E+008,-1.998741572882599E+003,3.002313054916584E+002,-1.814682632684708E-001,-9.715951681137085E-001,
7.015500000000000E+008,-2.222113642967919E+003,2.897508896353809E+003,-2.109229266643524E-001,-9.655171632766724E-001,
7.131000000000000E+008,2.603344966048659E+002,2.245699832442980E+003,-2.297635376453400E-001,-9.745151996612549E-001,
7.246500000000000E+008,3.380155752203672E+003,2.736297256425051E+003,-2.581291198730469E-001,-9.604653120040894E-001,
7.362000000000000E+008,1.376191453765585E+003,-1.287104139707501E+002,-2.938628196716309E-001,-9.495854377746582E-001,
7.477500000000000E+008,1.204714798530697E+003,-1.423469138515266E+003,-3.271468579769135E-001,-9.286267757415772E-001,
7.593000000000000E+008,-1.916085457624342E+002,-2.541663906687432E+003,-3.460938930511475E-001,-9.260472655296326E-001,
7.708500000000000E+008,-1.729650998122862E+003,-1.509200114437371E+003,-3.797994554042816E-001,-9.152451753616333E-001,
7.824000000000000E+008,-3.953992969307640E+003,2.391480335463288E+002,-4.058702290058136E-001,-9.033250212669373E-001,
7.939500000000000E+008,-6.071670684467958E+003,6.792467679585986E+003,-4.177005589008331E-001,-8.906707167625427E-001,
8.055000000000000E+008,1.643986827426969E+002,3.071849280924887E+003,-4.543777108192444E-001,-8.803857564926148E-001,
8.170500000000000E+008,3.489838769525529E+003,3.121903062954049E+003,-4.814419746398926E-001,-8.754460215568543E-001,
8.286000000000000E+008,1.925716878530547E+003,-1.110720148268613E+002,-5.053585767745972E-001,-8.547261357307434E-001,
8.401500000000000E+008,4.763112582384291E+003,-5.362666821365192E+003,-5.289604067802429E-001,-8.390109539031982E-001,
8.517000000000000E+008,-1.169176114715255E+002,-2.052249232765345E+003,-5.577096343040466E-001,-8.262358307838440E-001,
8.632500000000000E+008,-2.507516308357395E+003,-2.248161112353853E+003,-5.722923874855042E-001,-8.008732199668884E-001,
8.748000000000000E+008,-5.396689953606239E+003,2.842346075885829E+002,-6.034727096557617E-001,-7.872864603996277E-001,
8.863500000000000E+008,-1.508487919889847E+003,1.674704300561825E+003,-6.249622106552124E-001,-7.595580816268921E-001,
8.979000000000000E+008,1.172663960435510E+002,2.351543637152193E+003,-6.459757685661316E-001,-7.543242573738098E-001,
9.094500000000000E+008,1.719481223271693E+003,1.528396906550547E+003,-6.619983315467835E-001,-7.364161014556885E-001,
9.210000000000000E+008,1.566734181598144E+004,-1.082820875680631E+003,-6.908953785896301E-001,-7.075183391571045E-001,
9.325500000000000E+008,1.495024146427637E+003,-1.758730645936074E+003,-7.141461968421936E-001,-6.943532228469849E-001,
9.441000000000000E+008,-8.645941440081791E+002,-9.660073216044861E+003,-7.328128814697266E-001,-6.674280762672424E-001,
9.556500000000000E+008,-3.369434020214402E+003,-2.760344494418563E+003,-7.516861557960510E-001,-6.451785564422607E-001,
9.672000000000000E+008,-2.675553053841170E+003,2.866936485612084E+002,-7.734581232070923E-001,-6.199289560317993E-001,
9.787500000000000E+008,-1.107363519799886E+003,1.381027947991081E+003,-7.874871492385864E-001,-6.029166579246521E-001,
9.903000000000000E+008,9.765264775560245E+002,9.079296468192260E+003,-8.040831685066223E-001,-5.758689045906067E-001,
1.001850000000000E+009,6.033597502751028E+003,4.876184461632557E+003,-8.203220963478088E-001,-5.536317229270935E-001,
