% Version 1.00
%
%freq[Hz],re:Trc1_b2d1/a1d1sam,im:Trc1_b2d1/a1d1sam,re:Trc2_S21,im:Trc2_S21,
6.900000000000000E+008,-1.535530549021172E+003,8.805402426101870E+002,-4.728457331657410E-001,-7.741532325744629E-001,
7.015500000000000E+008,-9.042540372604439E+002,3.092727071753678E+003,-5.064954757690430E-001,-7.456072568893433E-001,
7.131000000000000E+008,9.539548491523240E+002,1.778189079743742E+003,-5.410348176956177E-001,-7.243438363075256E-001,
7.246500000000000E+008,3.750499462820523E+003,1.112478061755167E+003,-5.753446817398071E-001,-6.999511718750000E-001,
7.362000000000000E+008,1.087479352393979E+003,-6.005211670706028E+002,-5.974948406219482E-001,-6.855280399322510E-001,
7.477500000000000E+008,4.503534373700346E+002,-1.593008508603519E+003,-6.098779439926148E-001,-6.692824959754944E-001,
7.593000000000000E+008,-1.078577838439845E+003,-1.939522005670942E+003,-6.445575356483460E-001,-6.237418651580811E-001,
7.708500000000000E+008,-1.895070983522800E+003,-5.687220626193229E+002,-6.454319357872009E-001,-6.033210158348084E-001,
7.824000000000000E+008,-3.023398867227426E+003,1.562838702723242E+003,-6.600350737571716E-001,-5.890290141105652E-001,
7.939500000000000E+008,-2.457326073039968E+003,7.485208029739374E+003,-6.771107912063599E-001,-5.601537823677063E-001,
8.055000000000000E+008,1.219564398001551E+003,2.402606272693816E+003,-7.043760418891907E-001,-5.501036643981934E-001,
8.170500000000000E+008,3.952799757943238E+003,1.219780432904988E+003,-7.257859110832214E-001,-5.198832154273987E-001,
8.286000000000000E+008,1.493391555566662E+003,-8.297093763569586E+002,-7.369534373283386E-001,-5.031840801239014E-001,
8.401500000000000E+008,1.601397524074142E+003,-6.077855569760317E+003,-7.631910443305969E-001,-4.658533930778503E-001,
8.517000000000000E+008,-9.032569409246869E+002,-1.519764823863437E+003,-7.675294876098633E-001,-4.233828783035278E-001,
8.632500000000000E+008,-2.760016126745501E+003,-7.146869057161082E+002,-7.673048973083496E-001,-4.020866751670837E-001,
8.748000000000000E+008,-3.941128357777073E+003,2.252458681040542E+003,-7.895073890686035E-001,-3.695793747901917E-001,
8.863500000000000E+008,-5.171276218662748E+002,1.828614946876443E+003,-7.902421951293945E-001,-3.386563956737518E-001,
8.979000000000000E+008,9.746333589030694E+002,1.753084664567387E+003,-8.040153980255127E-001,-3.121168911457062E-001,
9.094500000000000E+008,1.922176395780084E+003,5.107603685128485E+002,-8.165724873542786E-001,-2.957227528095245E-001,
9.210000000000000E+008,1.157585962894877E+004,-7.149540001217147E+003,-8.280158042907715E-001,-2.681759297847748E-001,
9.325500000000000E+008,3.961220867818797E+002,-1.949213991462604E+003,-8.382839560508728E-001,-2.488534003496170E-001,
9.441000000000000E+008,-4.715124362085462E+003,-6.759985615999829E+003,-8.513550758361816E-001,-1.944116652011871E-001,
9.556500000000000E+008,-3.591631141792664E+003,-5.921584591913664E+002,-8.597955703735352E-001,-1.624284386634827E-001,
9.672000000000000E+008,-1.801525090458049E+003,1.290243519408058E+003,-8.403299450874329E-001,-1.391505599021912E-001,
9.787500000000000E+008,-2.492111610417531E+002,1.434142769794577E+003,-8.466120958328247E-001,-1.151218414306641E-001,
9.903000000000000E+008,4.321190719360626E+003,6.245186617238561E+003,-8.334532380104065E-001,-7.903616130352020E-002,
1.001850000000000E+009,6.393420349197822E+003,1.135989081786773E+003,-8.381988406181335E-001,-5.713902786374092E-002,
1.013400000000000E+009,1.903288546201542E+003,-1.376163183397097E+003,-8.506690859794617E-001,-1.817328855395317E-002,
1.024950000000000E+009,3.014794922184677E+002,-2.228917589308882E+003,-8.514204025268555E-001,8.246258832514286E-003,
1.036500000000000E+009,-1.307134701247603E+003,-1.619278979510352E+003,-8.354967832565308E-001,2.871705032885075E-002,
1.048050000000000E+009,-4.294624275454488E+003,-3.661071181430026E+002,-8.383555412292481E-001,6.966485828161240E-002,
1.059600000000000E+009,-2.090582882185788E+003,1.795963173395130E+003,-8.326573371887207E-001,1.091119125485420E-001,
1.071150000000000E+009,-2.526460644961356E+002,3.298293811111674E+003,-8.101251125335693E-001,1.314409673213959E-001,
1.082700000000000E+009,1.496198189293940E+004,1.742990341861682E+004,-8.101336956024170E-001,1.556285917758942E-001,
1.094250000000000E+009,1.162491161256992E+004,8.383696231034561E+002,-8.053186535835266E-001,1.691226363182068E-001,
1.105800000000000E+009,5.952307758006534E+003,-5.358678505409423E+003,-8.080006837844849E-001,1.967774331569672E-001,
1.117350000000000E+009,5.551198222954307E+001,-2.121061006258528E+003,-8.066101074218750E-001,2.261542826890945E-001,
1.128900000000000E+009,-2.563384812835665E+003,-2.540911920179866E+003,-7.964757680892944E-001,2.628955841064453E-001,
1.140450000000000E+009,-3.973537621181533E+003,1.162841476951033E+002,-7.830476164817810E-001,2.901634573936462E-001,
1.152000000000000E+009,-5.548046687067785E+003,6.054970691038650E+003,-7.748824954032898E-001,3.245500028133392E-001,
1.163550000000000E+009,3.377645925535803E+002,7.276036791443758E+003,-7.306559085845947E-001,3.461070060729981E-001,
1.175100000000000E+009,1.618366990717733E+003,1.480054670963223E+003,-7.162390351295471E-001,3.598939478397369E-001,
1.186650000000000E+009,6.066791118069183E+003,-2.887026993898624E+002,-7.058327794075012E-001,3.655277490615845E-001,
1.198200000000000E+009,2.601494119969259E+003,-2.975830799802267E+003,-6.968182325363159E-001,3.870769143104553E-001,
1.209750000000000E+009,-2.920203278552393E+002,-3.097959443245662E+003,-6.911736130714417E-001,4.132384061813355E-001,
1.221300000000000E+009,-2.145049662779213E+003,-1.669002965047415E+003,-6.931939125061035E-001,4.451135993003845E-001,
1.232850000000000E+009,-4.800628473719397E+003,7.341049074798793E+002,-6.617646217346191E-001,4.707750380039215E-001,
1.244400000000000E+009,-1.517986224458616E+003,2.151723611004722E+003,-6.474900841712952E-001,5.021158456802368E-001,
1.255950000000000E+009,2.531879795502642E+002,1.458364520965400E+003,-6.194986701011658E-001,5.228659510612488E-001,
1.267500000000000E+009,3.201550698857021E+003,2.273119111905106E+003,-5.841870903968811E-001,5.316003561019898E-001,
1.279050000000000E+009,3.579848679163562E+003,-5.962119027122716E+002,-5.634585022926331E-001,5.387519001960754E-001,
1.290600000000000E+009,8.799750182707087E+002,-1.257636289520162E+003,-5.491472482681274E-001,5.507175326347351E-001,
1.302150000000000E+009,-3.677411624531818E+003,-1.780420028499842E+004,-5.397250652313232E-001,5.688034296035767E-001,
1.313700000000000E+009,-1.751228120481467E+003,-1.066775306172975E+003,-5.302131772041321E-001,5.947940349578857E-001,
1.325250000000000E+009,-2.897490485849200E+003,8.041865777711746E+002,-5.091198086738586E-001,6.233420372009277E-001,
1.336800000000000E+009,-2.140697644265681E+003,4.045625391496859E+003,-4.725159406661987E-001,6.367666125297546E-001,
1.348350000000000E+009,9.059953958669256E+002,2.809560565156188E+003,-4.389950931072235E-001,6.529037356376648E-001,
1.359900000000000E+009,1.316127217290821E+004,6.710751961827482E+003,-4.034290313720703E-001,6.527123451232910E-001,
1.371450000000000E+009,2.655252517492983E+003,-8.628606973024937E+002,-3.871532380580902E-001,6.503489613533020E-001,
1.383000000000000E+009,2.758285658307599E+003,-5.482313659671120E+003,-3.677904009819031E-001,6.515977978706360E-001,
1.394550000000000E+009,-1.231120639011917E+003,-3.487013571589873E+003,-3.631362617015839E-001,6.640756726264954E-001,
1.406100000000000E+009,-6.423258985935204E+003,-2.904922563685456E+003,-3.380909860134125E-001,6.841037273406982E-001,
1.417650000000000E+009,-2.419495741309350E+003,9.708049658046933E+002,-3.252112865447998E-001,7.030154466629028E-001,
1.429200000000000E+009,-1.131164980857210E+003,2.850801088436886E+003,-2.920682430267334E-001,7.234010100364685E-001,
1.440750000000000E+009,1.564151200775656E+003,3.441502424208493E+003,-2.412311434745789E-001,7.339918613433838E-001,
1.452300000000000E+009,2.391265852004399E+003,8.629981334638181E+002,-2.157508730888367E-001,7.321408390998840E-001,
1.463850000000000E+009,4.130598231776620E+003,-1.975942273934933E+003,-1.820642352104187E-001,7.175539731979370E-001,
1.475400000000000E+009,7.275511729266132E+002,-2.143393748232836E+003,-1.754798889160156E-001,7.156293988227844E-001,
1.486950000000000E+009,-9.919033226591633E+002,-1.931659785658393E+003,-1.557771712541580E-001,7.164878249168396E-001,
1.498500000000000E+009,-5.743753532676581E+003,-1.728139144995203E+003,-1.375962197780609E-001,7.232212424278259E-001,
1.510050000000000E+009,-8.968774832861811E+003,5.064285141395560E+003,-1.289739161729813E-001,7.318488955497742E-001,
1.521600000000000E+009,-1.133978252235849E+003,4.318013883958301E+003,-8.865772932767868E-002,7.508670091629028E-001,
1.533150000000000E+009,4.084105254707255E+003,6.877515819421715E+003,-5.212928354740143E-002,7.424325942993164E-001,
1.544700000000000E+009,2.414028773808493E+003,5.988051509892983E+002,-2.361709251999855E-002,7.320826053619385E-001,
1.556250000000000E+009,3.735099602489815E+003,-2.260153763912827E+003,9.690982289612293E-003,7.263510823249817E-001,
1.567800000000000E+009,1.921308658690628E+003,-8.210662561621390E+003,2.033970318734646E-002,7.216120958328247E-001,
1.579350000000000E+009,-9.792670564855041E+003,-1.511231878428182E+004,2.913546189665794E-002,7.119964361190796E-001,
1.590900000000000E+009,-5.947949096913599E+003,-1.100416818792568E+003,4.583544284105301E-002,7.252998948097229E-001,
1.602450000000000E+009,-5.442055382786332E+003,3.950048157551035E+003,7.870500534772873E-002,7.226680517196655E-001,
1.614000000000000E+009,-8.547373133885563E+003,6.178177077614862E+004,9.806005656719208E-002,7.290883064270020E-001,
1.625550000000000E+009,3.273467956285468E+003,4.158887780946216E+003,1.365430206060410E-001,7.233055830001831E-001,
1.637100000000000E+009,7.932612219996003E+003,8.505653131597687E+002,1.663195639848709E-001,7.065759301185608E-001,
1.648650000000000E+009,6.031123576119731E+003,-4.977804118050884E+003,1.964842975139618E-001,6.871058344841003E-001,
1.660200000000000E+009,7.114476455135256E+002,-8.448354957356802E+003,2.114286869764328E-001,6.780697703361511E-001,
1.671750000000000E+009,-4.486808302691601E+003,-5.110105703486241E+003,2.174867838621140E-001,6.654640436172485E-001,
1.683300000000000E+009,-2.713414036908024E+003,-1.223415143637501E+002,2.306149005889893E-001,6.563329696655273E-001,
1.694850000000000E+009,-2.170257547443352E+003,2.060386129921309E+003,2.546450793743134E-001,6.628693342208862E-001,
1.706400000000000E+009,-3.082835097042540E+001,4.370359969395075E+003,2.782511413097382E-001,6.510494947433472E-001,
1.717950000000000E+009,1.977770020972848E+003,1.945504743407148E+003,3.038491010665894E-001,6.502753496170044E-001,
1.729500000000000E+009,3.761057686473711E+003,-9.287547451873182E+001,3.350214660167694E-001,6.248207688331604E-001,
1.741050000000000E+009,3.167633682282865E+003,-3.432601655690374E+003,3.536197543144226E-001,6.062202453613281E-001,
1.752600000000000E+009,-1.055005068376661E+002,-1.932570789220574E+003,3.692940175533295E-001,5.887413620948792E-001,
1.764150000000000E+009,-4.255318037704695E+003,-3.637333806527691E+003,3.790863454341888E-001,5.654618144035339E-001,
1.775700000000000E+009,-3.408117088910144E+003,3.412956495515378E+002,3.954645395278931E-001,5.566809177398682E-001,
1.787250000000000E+009,-1.971934840827797E+003,2.504888121906898E+003,4.102917611598969E-001,5.442791581153870E-001,
1.798800000000000E+009,1.070097320695264E+003,8.156592940314014E+003,4.250721931457520E-001,5.351419448852539E-001,
1.810350000000000E+009,3.803571103625809E+003,2.914183001660435E+003,4.476790726184845E-001,5.270364880561829E-001,
1.821900000000000E+009,2.343777652853568E+003,-3.231688281950468E+002,4.711659550666809E-001,5.098075270652771E-001,
1.833450000000000E+009,4.210438256214976E+003,-5.702537669169715E+003,4.783127009868622E-001,4.945383965969086E-001,
1.845000000000000E+009,-1.598359807626069E+003,-9.426603039505344E+003,4.964855909347534E-001,4.645336568355560E-001,
1.856550000000000E+009,-1.929273750550185E+003,-1.284363951913618E+003,5.069077014923096E-001,4.414531290531158E-001,
1.868100000000000E+009,-4.892412015212748E+003,1.136140078754508E+003,5.205130577087402E-001,4.279419183731079E-001,
1.879650000000000E+009,-1.689037694092995E+003,2.888647478252224E+003,5.200811624526978E-001,4.099364280700684E-001,
