% Version 1.00
%
%freq[Hz],re:Trc1_b2d1/a1d1sam,im:Trc1_b2d1/a1d1sam,re:Trc2_S21,im:Trc2_S21,
6.900000000000000E+008,1.216181707055369E+000,-2.635180041042960E+001,1.353282108902931E-002,-5.537780816666782E-004,
7.015500000000000E+008,-3.390992315041777E+001,-3.781532125798538E+001,1.388732157647610E-002,-1.158267143182457E-003,
7.131000000000000E+008,-3.279389678340753E+001,-9.804122190927219E-001,1.407797168940306E-002,-1.828295295126736E-003,
7.246500000000000E+008,-4.484481116530277E+001,4.539776142731675E+001,1.406269520521164E-002,-2.414350630715489E-003,
7.362000000000000E+008,4.748617795920163E-001,1.986305683283033E+001,1.397752761840820E-002,-2.816105494275689E-003,
7.477500000000000E+008,1.845238955428116E+001,1.822535870502495E+001,1.396441832184792E-002,-3.065502736717463E-003,
7.593000000000000E+008,3.480480544900933E+001,1.445564020431616E+000,1.409755460917950E-002,-3.256073454394937E-003,
7.708500000000000E+008,2.477508641848657E+001,-2.026960142984324E+001,1.439713314175606E-002,-3.509655361995101E-003,
7.824000000000000E+008,8.286710251147866E+000,-5.735112867640653E+001,1.477808412164450E-002,-3.933522384613752E-003,
7.939500000000000E+008,-8.371693632231745E+001,-1.145079154655578E+002,1.509871985763311E-002,-4.553776700049639E-003,
8.055000000000000E+008,-5.024438136537622E+001,-6.562261910861142E+000,1.525118481367827E-002,-5.316921509802342E-003,
8.170500000000000E+008,-6.019033653225267E+001,5.123146902657139E+001,1.516390684992075E-002,-6.056362763047218E-003,
8.286000000000000E+008,-1.178364732822979E+000,3.220867040279020E+001,1.494135055691004E-002,-6.609424948692322E-003,
8.401500000000000E+008,7.975318960352348E+001,8.354697473818163E+001,1.474614068865776E-002,-6.964185275137425E-003,
8.517000000000000E+008,3.197634571699980E+001,1.651274923583913E+000,1.468046475201845E-002,-7.202784530818462E-003,
8.632500000000000E+008,4.064119148887889E+001,-3.297337683316072E+001,1.479658763855696E-002,-7.465788628906012E-003,
8.748000000000000E+008,1.344194586562025E+001,-8.565016440980413E+001,1.503723207861185E-002,-7.833816111087799E-003,
8.863500000000000E+008,-2.169969748534460E+001,-3.158489612358180E+001,1.530577521771193E-002,-8.410432375967503E-003,
8.979000000000000E+008,-4.201596714052334E+001,-7.525602405882246E+000,1.545963156968355E-002,-9.178970940411091E-003,
9.094500000000000E+008,-3.471130085420303E+001,2.671785780938111E+001,1.539235468953848E-002,-1.002279389649630E-002,
9.210000000000000E+008,-2.057721434952324E+001,3.001616167073436E+002,1.508423872292042E-002,-1.076799258589745E-002,
9.325500000000000E+008,2.974683077746312E+001,3.111763662793254E+001,1.470881141722202E-002,-1.133516151458025E-002,
9.441000000000000E+008,1.738802579449996E+002,2.769903832680122E+000,1.437202282249928E-002,-1.167208608239889E-002,
9.556500000000000E+008,5.624984236832586E+001,-5.153811848186237E+001,1.422523520886898E-002,-1.195516157895327E-002,
9.672000000000000E+008,4.247932371877600E+000,-4.718754868442329E+001,1.423305459320545E-002,-1.228064019232988E-002,
9.787500000000000E+008,-1.977656322444075E+001,-2.579886591904515E+001,1.436496060341597E-002,-1.276359707117081E-002,
9.903000000000000E+008,-1.767500029967538E+002,-2.673302031538346E+001,1.445029024034739E-002,-1.347233075648546E-002,
1.001850000000000E+009,-1.273252155305656E+002,9.685367967790081E+001,1.439274754375219E-002,-1.425343565642834E-002,
1.013400000000000E+009,-5.038516258354448E+000,5.906474018609936E+001,1.402689795941114E-002,-1.511485129594803E-002,
1.024950000000000E+009,3.851746280164431E+001,4.109786763843237E+001,1.344132982194424E-002,-1.578478887677193E-002,
1.036500000000000E+009,5.077099337411291E+001,1.541554873738739E-001,1.283568516373634E-002,-1.618033833801746E-002,
1.048050000000000E+009,7.372925885584451E+001,-7.219687857286760E+001,1.243451796472073E-002,-1.637883111834526E-002,
